Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,-3861,-2,-464,-1251,-2252,-4513,,,,,,,,,,,,-1,,,,,
,-2560,-39,22,-59,25,149,,,,,,,,,,,,-13,,,,,
,-112,34,510,1112,2074,3600,,,,,,,,,,,,2,,,,,
,303,-34,1808,5174,8441,15235,,,,,,,,,,,,-2,,,,,
,39,35,397,1481,2147,4131,,,,,,,,,,,,7,,,,,
,2633,,-46,162,16,26,,,,,,,,,,,,-3,,,,,
,-2786,,-419,-1293,-2009,-3246,,,,,,,,,,,,5,,,,,
,-201,1,-1733,-5351,-8411,-15115,,,,,,,,,,,,12,,,,,
,464,-2,-452,-1471,-2272,-4508,,,,,,,,,,,,-2,,,,,
,-364,-39,-52,63,-34,-263,,,,,,,,,,,,-9,,,,,
,-171,41,403,1391,2084,3454,,,,,,,,,,,,5,,,,,
,168,-35,1831,5194,8459,15428,,,,,,,,,,,,1,,,,,
,-294,-1,508,1311,2204,4534,,,,,,,,,,,,-6,,,,,
,1227,,1,-68,1,-11,,,,,,,,,,,,-5,,,,,
,-1115,34,-510,-1183,-2058,-3643,,,,,,,,,,,,,,,,,
,591,,-1837,-5080,-8430,-15303,,,,,,,,,,,,-3,,,,,
,6116,-33,-403,-1433,-2243,-4359,,,,,,,,,,,,7,,,,,
,-3907,-1,68,-92,63,262,,,,,,,,,,,,-6,,,,,
,-2651,,454,1113,2021,3363,,,,,,,,,,,,4,,,,,
,9318,1,1738,5291,8395,15026,,,,,,,,,,,,,,,,,
,-3867,1,399,1598,2208,4385,,,,,,,,,,,,-6,,,,,
,-3868,-16,40,-7,76,161,,,,,,,,,,,,1,,,,,
,-1697,-6,-412,-1395,-2080,-3344,,,,,,,,,,,,,,,,,
,3767,20,-1790,-5285,-8392,-15152,,,,,,,,,,,,15,,,,,
,-1882,,-487,-1351,-2295,-4760,,,,,,,,,,,,-15,,,,,
,-1663,-16,-35,148,-35,-116,,,,,,,,,,,,,,,,,
,-148,17,472,1209,2153,3637,,,,,,,,,,,,,,,,,
,1985,-15,1852,5141,8471,15488,,,,,,,,,,,,2,,,,,
,6002,4,468,1335,2144,4380,,,,,,,,,,,,5,,,,,
,-3898,12,-63,48,-49,-293,,,,,,,,,,,,5,,,,,
,5409,-17,-502,-1094,-2021,-3462,,,,,,,,,,,,-7,,,,,
,-3872,2,-1772,-5225,-8363,-15076,,,,,,,,,,,,5,,,,,
,-3869,-6,-390,-1526,-2238,-4303,,,,,,,,,,,,3,,,,,
,-81,18,31,-92,-39,-34,,,,,,,,,,,,,,,,,
,-465,47,400,1255,2018,3153,,,,,,,,,,,,-10,,,,,
,-1124,-65,1740,5391,8451,15270,,,,,,,,,,,,5,,,,,
,-27,,476,1450,2268,4626,,,,,,,,,,,,8,,,,,
,-150,-13,52,-110,7,133,,,,,,,,,,,,-4,,,,,
,57,21,-447,-1367,-2068,-3423,,,,,,,,,,,,-12,,,,,
,1750,-21,-1824,-5206,-8472,-15542,,,,,,,,,,,,2,,,,,
,-2038,-1,-494,-1221,-2255,-4535,,,,,,,,,,,,9,,,,,
,2,3,13,19,48,141,,,,,,,,,,,,-9,,,,,
,157,,523,1118,2101,3612,,,,,,,,,,,,9,,,,,
,-7,11,1808,5135,8456,15385,,,,,,,,,,,,2,,,,,
,-80,,401,1456,2151,4136,,,,,,,,,,,,,,,,,
,60,-11,-49,144,-38,-151,,,,,,,,,,,,-8,,,,,
,-76,12,-449,-1222,-1975,-3223,,,,,,,,,,,,-5,,,,,
,178,-1,-1738,-5351,-8427,-15105,,,,,,,,,,,,2,,,,,
,153,-11,-402,-1490,-2263,-4412,,,,,,,,,,,,5,,,,,
,-230,-1,-56,42,-13,-247,,,,,,,,,,,,-15,,,,,
,203,1,408,1379,2033,3299,,,,,,,,,,,,10,,,,,
,574,14,1802,5258,8473,15407,,,,,,,,,,,,1,,,,,
,-896,-3,490,1311,2249,4645,,,,,,,,,,,,4,,,,,
,285,,20,-119,-32,1,,,,,,,,,,,,10,,,,,
,2445,1,-488,-1218,-2042,-3607,,,,,,,,,,,,-1,,,,,
,-2712,-12,-1839,-5082,-8437,-15406,,,,,,,,,,,,-4,,,,,
,59,2,-433,-1340,-2223,-4339,,,,,,,,,,,,-10,,,,,
,258,9,58,-129,19,142,,,,,,,,,,,,1,,,,,
,-197,-12,476,1109,2046,3500,,,,,,,,,,,,2,,,,,
,122,5,1744,5283,8452,15114,,,,,,,,,,,,-8,,,,,
,30,7,403,1541,2118,4220,,,,,,,,,,,,9,,,,,
,-108,-2,6,68,98,196,,,,,,,,,,,,2,,,,,
,3,-9,-413,-1372,-2055,-3290,,,,,,,,,,,,-7,,,,,
,-87,1,-1753,-5334,-8409,-15126,,,,,,,,,,,,-4,,,,,
,675,7,-484,-1396,-2317,-4792,,,,,,,,,,,,15,,,,,
,-566,-8,-50,148,-23,-110,,,,,,,,,,,,8,,,,,
,-150,-21,461,1297,2110,3567,,,,,,,,,,,,-4,,,,,
,37,1,1844,5132,8459,15447,,,,,,,,,,,,-4,,,,,
,507,20,472,1306,2202,4535,,,,,,,,,,,,-9,,,,,
,84,-22,-25,5,-54,-243,,,,,,,,,,,,-5,,,,,
,229,4,-512,-1086,-2031,-3520,,,,,,,,,,,,7,,,,,
,-630,-1,-1806,-5196,-8380,-15211,,,,,,,,,,,,-2,,,,,
,-240,1,-378,-1475,-2233,-4259,,,,,,,,,,,,-3,,,,,
,490,,30,-118,-6,72,,,,,,,,,,,,5,,,,,
,-452,-2,428,1202,2052,3223,,,,,,,,,,,,16,,,,,
,35,2,1734,5380,8380,15109,,,,,,,,,,,,-6,,,,,
,1194,18,448,1516,2261,4563,,,,,,,,,,,,-6,,,,,
,-1278,-19,46,-104,32,176,,,,,,,,,,,,-7,,,,,
,-102,,-412,-1360,-2048,-3282,,,,,,,,,,,,,,,,,
,81,-12,-1836,-5252,-8446,-15508,,,,,,,,,,,,,,,,,
,791,9,-493,-1270,-2337,-4732,,,,,,,,,,,,-2,,,,,
,-741,-9,-9,108,93,160,,,,,,,,,,,,3,,,,,
,1132,10,514,1108,2113,3656,,,,,,,,,,,,6,,,,,
,-1201,-15,1828,5118,8393,15335,,,,,,,,,,,,-11,,,,,
,2091,12,425,1423,2219,4287,,,,,,,,,,,,5,,,,,
,-1903,4,-57,105,-81,-240,,,,,,,,,,,,4,,,,,
,1902,-10,-468,-1130,-1953,-3272,,,,,,,,,,,,-2,,,,,
,-1331,,-1748,-5317,-8419,-15112,,,,,,,,,,,,-1,,,,,
,-715,10,-386,-1523,-2276,-4361,,,,,,,,,,,,8,,,,,
,-48,,-31,-4,18,-164,,,,,,,,,,,,-14,,,,,
,-89,-11,400,1327,1993,3197,,,,,,,,,,,,5,,,,,
,273,1,1781,5329,8492,15380,,,,,,,,,,,,3,,,,,
,1345,16,497,1343,2238,4622,,,,,,,,,,,,3,,,,,
,-1207,,50,-117,-26,128,,,,,,,,,,,,-4,,,,,
,364,-18,-500,-1240,-2000,-3550,,,,,,,,,,,,-3,,,,,
,-574,-1,-1853,-5132,-8502,-15499,,,,,,,,,,,,-9,,,,,
,-97,1,-442,-1313,-2247,-4461,,,,,,,,,,,,7,,,,,
,2103,1,37,-68,79,237,,,,,,,,,,,,9,,,,,
,3983,,507,1088,2043,3545,,,,,,,,,,,,-1,,,,,
,-3905,11,1773,5250,8438,15133,,,,,,,,,,,,-1,,,,,
,534,2,387,1522,2138,4208,,,,,,,,,,,,-5,,,,,
,-1709,-11,1,117,56,82,,,,,,,,,,,,,,,,,
,-710,-3,-415,-1337,-2001,-3216,,,,,,,,,,,,6,,,,,
,10455,13,-1749,-5358,-8458,-15182,,,,,,,,,,,,6,,,,,
,-3859,-8,-463,-1417,-2255,-4621,,,,,,,,,,,,-15,,,,,
,-3896,-3,-72,91,-83,-264,,,,,,,,,,,,6,,,,,
,3955,-1,430,1356,2162,3573,,,,,,,,,,,,3,,,,,
,-1760,3,1860,5158,8444,15429,,,,,,,,,,,,,,,,,
,-1665,-11,495,1318,2211,4591,,,,,,,,,,,,-2,,,,,
,816,9,-21,-43,-13,-143,,,,,,,,,,,,15,,,,,
,-3844,3,-512,-1142,-2091,-3651,,,,,,,,,,,,-11,,,,,
,-582,-23,-1816,-5114,-8402,-15236,,,,,,,,,,,,-15,,,,,
,1447,17,-393,-1451,-2221,-4265,,,,,,,,,,,,3,,,,,
,-1344,1,42,-152,13,184,,,,,,,,,,,,,,,,,
,594,2,421,1179,2046,3263,,,,,,,,,,,,4,,,,,
,-439,-19,1747,5355,8379,15030,,,,,,,,,,,,-5,,,,,
,-48,,431,1538,2234,4453,,,,,,,,,,,,-7,,,,,
,-68,19,50,-63,50,223,,,,,,,,,,,,5,,,,,
,-118,-20,-416,-1361,-2039,-3268,,,,,,,,,,,,1,,,,,
,672,1,-1807,-5286,-8436,-15423,,,,,,,,,,,,4,,,,,
,1185,-2,-493,-1300,-2308,-4697,,,,,,,,,,,,4,,,,,
,-16,5,-21,136,31,3,,,,,,,,,,,,-3,,,,,
,-300,14,493,1150,2135,3678,,,,,,,,,,,,-8,,,,,
,-514,-18,1845,5118,8427,15424,,,,,,,,,,,,9,,,,,
,2027,-1,431,1381,2196,4315,,,,,,,,,,,,3,,,,,
,-3058,1,-67,83,-86,-262,,,,,,,,,,,,-6,,,,,
,-139,-11,-482,-1109,-1992,-3368,,,,,,,,,,,,13,,,,,
,49,,-1750,-5304,-8388,-15104,,,,,,,,,,,,-1,,,,,
,162,-2,-394,-1509,-2239,-4308,,,,,,,,,,,,-11,,,,,
,-129,-1,-12,-53,-6,-121,,,,,,,,,,,,-1,,,,,
,104,1,405,1308,2000,3183,,,,,,,,,,,,-1,,,,,
,-26,,1760,5379,8456,15283,,,,,,,,,,,,-15,,,,,
,-18,12,486,1395,2260,4680,,,,,,,,,,,,14,,,,,
,-75,-10,60,-135,-34,115,,,,,,,,,,,,5,,,,,
,506,12,-458,-1310,-2022,-3485,,,,,,,,,,,,10,,,,,
,-396,,-1854,-5146,-8452,-15524,,,,,,,,,,,,-12,,,,,
,-151,2,-457,-1248,-2251,-4453,,,,,,,,,,,,-2,,,,,
,152,-4,16,-55,13,143,,,,,,,,,,,,3,,,,,
,10158,,502,1099,2089,3581,,,,,,,,,,,,-3,,,,,
,-3857,,1794,5176,8450,15228,,,,,,,,,,,,-6,,,,,
,-3950,-11,395,1494,2144,4177,,,,,,,,,,,,8,,,,,
,10633,18,-23,170,13,-19,,,,,,,,,,,,,,,,,
,-3902,5,-438,-1292,-1981,-3239,,,,,,,,,,,,13,,,,,
,-3894,-11,-1730,-5370,-8430,-15100,,,,,,,,,,,,2,,,,,
,-3890,-1,-439,-1468,-2292,-4539,,,,,,,,,,,,-12,,,,,
,2526,3,-65,76,-37,-268,,,,,,,,,,,,2,,,,,
,-3714,-3,423,1369,2057,3382,,,,,,,,,,,,8,,,,,
,-114,-11,1831,5228,8529,15551,,,,,,,,,,,,-5,,,,,
,55,9,500,1309,2213,4574,,,,,,,,,,,,10,,,,,
,-128,1,5,-108,-65,-102,,,,,,,,,,,,-16,,,,,
,21,2,-527,-1173,-2046,-3633,,,,,,,,,,,,6,,,,,
,-153,3,-1827,-5063,-8400,-15284,,,,,,,,,,,,9,,,,,
,1119,-14,-401,-1422,-2216,-4307,,,,,,,,,,,,-12,,,,,
,-909,11,59,-112,10,142,,,,,,,,,,,,-1,,,,,
,88,,447,1121,2033,3395,,,,,,,,,,,,-7,,,,,
,-226,-11,1739,5287,8400,15050,,,,,,,,,,,,5,,,,,
,-64,,414,1590,2194,4347,,,,,,,,,,,,2,,,,,
,196,,32,-12,69,185,,,,,,,,,,,,-1,,,,,
,2166,,-413,-1364,-2019,-3225,,,,,,,,,,,,5,,,,,
,-1486,-19,-1769,-5308,-8440,-15294,,,,,,,,,,,,9,,,,,
,-591,28,-485,-1354,-2282,-4735,,,,,,,,,,,,-12,,,,,
,2598,-28,-49,149,-27,-94,,,,,,,,,,,,-1,,,,,
,-2284,11,470,1241,2145,3667,,,,,,,,,,,,8,,,,,
,1937,-13,1850,5110,8434,15421,,,,,,,,,,,,3,,,,,
,-2433,21,456,1325,2190,4405,,,,,,,,,,,,2,,,,,
,1696,-1,-42,50,-45,-219,,,,,,,,,,,,-9,,,,,
,326,20,-499,-1102,-2049,-3521,,,,,,,,,,,,-1,,,,,
,-1856,-26,-1768,-5255,-8383,-15091,,,,,,,,,,,,8,,,,,
,-86,-16,-388,-1486,-2230,-4276,,,,,,,,,,,,-8,,,,,
,3924,26,5,-84,-9,-28,,,,,,,,,,,,-10,,,,,
,-3877,-24,397,1249,2021,3172,,,,,,,,,,,,16,,,,,
,-167,21,1758,5391,8427,15157,,,,,,,,,,,,7,,,,,
,4,,465,1463,2298,4678,,,,,,,,,,,,,,,,,
,2100,-1,73,-131,-9,135,,,,,,,,,,,,-4,,,,,
,-2129,2,-439,-1345,-2058,-3380,,,,,,,,,,,,-9,,,,,
,20,-21,-1840,-5216,-8493,-15602,,,,,,,,,,,,-4,,,,,
,10040,,-497,-1215,-2240,-4496,,,,,,,,,,,,-2,,,,,
,-3878,19,15,8,35,170,,,,,,,,,,,,2,,,,,
,-3871,1,508,1107,2098,3571,,,,,,,,,,,,-2,,,,,
,1048,-5,1797,5142,8423,15309,,,,,,,,,,,,-8,,,,,
,-2975,24,415,1479,2172,4170,,,,,,,,,,,,3,,,,,
,915,-39,-48,130,-59,-154,,,,,,,,,,,,7,,,,,
,-1292,-1,-433,-1199,-1918,-3155,,,,,,,,,,,,4,,,,,
,497,1,-1736,-5341,-8377,-15053,,,,,,,,,,,,7,,,,,
,1734,15,-422,-1539,-2341,-4540,,,,,,,,,,,,-2,,,,,
,23,-1,-54,45,-17,-255,,,,,,,,,,,,-8,,,,,
,-1838,,403,1366,2014,3296,,,,,,,,,,,,1,,,,,
,-246,-11,1807,5286,8540,15530,,,,,,,,,,,,3,,,,,
,765,-2,517,1322,2248,4637,,,,,,,,,,,,11,,,,,
,-703,-13,16,-122,-53,-2,,,,,,,,,,,,-11,,,,,
,501,12,-502,-1216,-2056,-3642,,,,,,,,,,,,-6,,,,,
,-10,-1,-1857,-5108,-8470,-15437,,,,,,,,,,,,1,,,,,
,1683,13,-426,-1357,-2211,-4361,,,,,,,,,,,,-3,,,,,
,-1447,-9,53,-85,37,221,,,,,,,,,,,,7,,,,,
,510,-14,495,1140,2059,3544,,,,,,,,,,,,-4,,,,,
,1494,6,1745,5247,8428,15026,,,,,,,,,,,,6,,,,,
,-2935,-6,392,1560,2156,4254,,,,,,,,,,,,-1,,,,,
,958,11,22,33,41,104,,,,,,,,,,,,-6,,,,,
,739,10,-414,-1346,-1974,-3174,,,,,,,,,,,,-3,,,,,
,-1338,-23,-1768,-5362,-8480,-15232,,,,,,,,,,,,13,,,,,
,-242,1,-472,-1372,-2292,-4736,,,,,,,,,,,,-6,,,,,
,-60,12,-55,166,-31,-120,,,,,,,,,,,,3,,,,,
,-86,-12,459,1296,2147,3621,,,,,,,,,,,,-2,,,,,
,-93,12,1843,5104,8455,15426,,,,,,,,,,,,-4,,,,,
,1072,-9,492,1306,2201,4505,,,,,,,,,,,,-5,,,,,
,-865,9,-42,13,-24,-219,,,,,,,,,,,,8,,,,,
,-59,-10,-523,-1097,-2081,-3545,,,,,,,,,,,,-7,,,,,
,-64,-2,-1787,-5188,-8363,-15149,,,,,,,,,,,,9,,,,,
,122,10,-374,-1493,-2249,-4350,,,,,,,,,,,,-1,,,,,
,96,-10,30,-101,-22,53,,,,,,,,,,,,-2,,,,,
,851,1,411,1246,2087,3314,,,,,,,,,,,,1,,,,,
,-739,-3,1735,5321,8339,15040,,,,,,,,,,,,-1,,,,,
,-331,15,457,1513,2298,4593,,,,,,,,,,,,3,,,,,
,24,-1,45,-93,11,169,,,,,,,,,,,,2,,,,,
,184,-11,-420,-1379,-2078,-3333,,,,,,,,,,,,2,,,,,
,1810,11,-1829,-5228,-8406,-15459,,,,,,,,,,,,-5,,,,,
,-1973,-12,-482,-1257,-2311,-4695,,,,,,,,,,,,-9,,,,,
,29,12,-6,95,45,111,,,,,,,,,,,,3,,,,,
,1611,-11,494,1131,2126,3711,,,,,,,,,,,,6,,,,,
,-1435,10,1821,5098,8410,15367,,,,,,,,,,,,-6,,,,,
,-137,-10,437,1416,2187,4167,,,,,,,,,,,,4,,,,,
,400,1,-56,153,-22,-112,,,,,,,,,,,,9,,,,,
,-449,-1,-466,-1173,-2017,-3371,,,,,,,,,,,,-8,,,,,
,-170,,-1734,-5321,-8375,-15081,,,,,,,,,,,,-5,,,,,
,14115,,-402,-1518,-2287,-4376,,,,,,,,,,,,6,,,,,
,-3877,-18,-25,,-2,-162,,,,,,,,,,,,1,,,,,
,-3914,19,389,1332,2005,3206,,,,,,,,,,,,-10,,,,,
,-3874,-21,1777,5354,8482,15425,,,,,,,,,,,,-1,,,,,
,-512,20,495,1326,2268,4616,,,,,,,,,,,,6,,,,,
,-1846,-12,44,-134,-38,109,,,,,,,,,,,,-8,,,,,
,1130,12,-481,-1270,-2040,-3639,,,,,,,,,,,,-4,,,,,
,869,-1,-1860,-5123,-8492,-15501,,,,,,,,,,,,10,,,,,
,-1786,2,-451,-1272,-2225,-4375,,,,,,,,,,,,-4,,,,,
,-93,-21,52,-101,33,157,,,,,,,,,,,,-2,,,,,
,4758,,499,1112,2090,3642,,,,,,,,,,,,4,,,,,
,-3894,20,1772,5206,8440,15122,,,,,,,,,,,,21,,,,,
,-748,5,383,1541,2137,4177,,,,,,,,,,,,-7,,,,,
,713,-4,-12,107,30,31,,,,,,,,,,,,-5,,,,,
,-898,-21,-411,-1310,-1964,-3136,,,,,,,,,,,,-1,,,,,
,799,20,-1729,-5359,-8466,-15191,,,,,,,,,,,,-2,,,,,
,-819,,-450,-1426,-2231,-4573,,,,,,,,,,,,6,,,,,
,2034,-1,-76,81,-112,-341,,,,,,,,,,,,-3,,,,,
,-1940,-3,430,1365,2135,3560,,,,,,,,,,,,-11,,,,,
,69,-14,1839,5154,8459,15513,,,,,,,,,,,,7,,,,,
,9804,-13,503,1303,2203,4539,,,,,,,,,,,,4,,,,,
,-3893,,-19,-28,41,-104,,,,,,,,,,,,-6,,,,,
,-3918,11,-531,-1155,-2151,-3728,,,,,,,,,,,,-2,,,,,
,-2200,-1,-1816,-5107,-8365,-15196,,,,,,,,,,,,3,,,,,
,1841,-11,-386,-1468,-2225,-4263,,,,,,,,,,,,-2,,,,,
,-1752,45,57,-119,-1,157,,,,,,,,,,,,-1,,,,,
,116,-47,436,1176,2056,3256,,,,,,,,,,,,7,,,,,
,743,16,1724,5381,8418,15108,,,,,,,,,,,,-2,,,,,
,-844,-12,424,1543,2207,4478,,,,,,,,,,,,2,,,,,
,29,,52,-93,1,143,,,,,,,,,,,,6,,,,,
,-60,,-411,-1372,-2020,-3260,,,,,,,,,,,,4,,,,,
,-97,10,-1795,-5301,-8433,-15440,,,,,,,,,,,,-2,,,,,
,180,-10,-498,-1253,-2275,-4675,,,,,,,,,,,,2,,,,,
,-14,,-26,145,40,71,,,,,,,,,,,,5,,,,,
,4803,,490,1128,2076,3579,,,,,,,,,,,,-6,,,,,
,-3916,12,1842,5118,8431,15452,,,,,,,,,,,,-8,,,,,
,6630,-11,440,1385,2222,4336,,,,,,,,,,,,-1,,,,,
,-3861,27,-58,78,-67,-307,,,,,,,,,,,,-5,,,,,
,-1351,8,-491,-1104,-2029,-3371,,,,,,,,,,,,8,,,,,
,-1551,-24,-1759,-5298,-8365,-15039,,,,,,,,,,,,5,,,,,
,11034,3,-383,-1512,-2245,-4340,,,,,,,,,,,,-8,,,,,
,-3891,-5,7,-53,-36,-163,,,,,,,,,,,,-3,,,,,
,-3902,-12,385,1327,2076,3279,,,,,,,,,,,,4,,,,,
,-3642,1,1759,5350,8401,15199,,,,,,,,,,,,3,,,,,
,-563,,490,1370,2282,4662,,,,,,,,,,,,-6,,,,,
,1944,-1,47,-120,-34,130,,,,,,,,,,,,-10,,,,,
,-1649,29,-459,-1303,-2012,-3438,,,,,,,,,,,,14,,,,,
,-147,-17,-1857,-5172,-8537,-15599,,,,,,,,,,,,-6,,,,,
,191,2,-462,-1225,-2211,-4460,,,,,,,,,,,,3,,,,,
,-208,-2,30,-50,67,224,,,,,,,,,,,,1,,,,,
,85,1,514,1086,2049,3574,,,,,,,,,,,,-9,,,,,
,934,-12,1805,5187,8443,15226,,,,,,,,,,,,9,,,,,
,-961,-2,385,1511,2169,4155,,,,,,,,,,,,,,,,,
,-29,-14,-38,151,5,-27,,,,,,,,,,,,,,,,,
,110,26,-410,-1291,-1967,-3162,,,,,,,,,,,,-17,,,,,
,3048,-9,-1751,-5371,-8437,-15151,,,,,,,,,,,,18,,,,,
,1086,-20,-437,-1447,-2266,-4552,,,,,,,,,,,,2,,,,,
,-3856,,-53,57,-84,-317,,,,,,,,,,,,10,,,,,
,2325,,389,1387,2098,3450,,,,,,,,,,,,-12,,,,,
,-917,20,1836,5196,8471,15518,,,,,,,,,,,,-6,,,,,
,-814,,513,1292,2225,4543,,,,,,,,,,,,3,,,,,
,-998,-21,3,-76,-23,-44,,,,,,,,,,,,2,,,,,
,82,4,-521,-1134,-2024,-3613,,,,,,,,,,,,-8,,,,,
,114,1,-1835,-5100,-8431,-15339,,,,,,,,,,,,3,,,,,
,1599,15,-418,-1440,-2258,-4302,,,,,,,,,,,,-4,,,,,
,5051,-22,79,-100,26,155,,,,,,,,,,,,-1,,,,,
,-3915,,459,1165,2067,3432,,,,,,,,,,,,6,,,,,
,-2903,23,1738,5285,8398,15044,,,,,,,,,,,,9,,,,,
,402,-3,400,1540,2157,4268,,,,,,,,,,,,5,,,,,
,-409,-18,40,7,108,318,,,,,,,,,,,,1,,,,,
,-85,,-405,-1398,-2061,-3338,,,,,,,,,,,,-1,,,,,
,167,1,-1791,-5317,-8442,-15284,,,,,,,,,,,,-20,,,,,
,982,,-508,-1314,-2282,-4705,,,,,,,,,,,,-4,,,,,
,1928,20,-24,155,8,-96,,,,,,,,,,,,,,,,,
,-237,12,482,1189,2104,3602,,,,,,,,,,,,13,,,,,
,59,-27,1839,5136,8431,15461,,,,,,,,,,,,1,,,,,
,-1313,-6,465,1359,2218,4449,,,,,,,,,,,,-10,,,,,
,-1403,18,-44,49,-44,-262,,,,,,,,,,,,6,,,,,
,2574,-18,-505,-1108,-2041,-3490,,,,,,,,,,,,11,,,,,
,-2776,,-1779,-5245,-8369,-15084,,,,,,,,,,,,-2,,,,,
,133,19,-383,-1502,-2279,-4350,,,,,,,,,,,,-9,,,,,
,76,-31,21,-63,29,27,,,,,,,,,,,,-2,,,,,
,-105,12,398,1239,1987,3122,,,,,,,,,,,,4,,,,,
,211,2,1754,5391,8463,15262,,,,,,,,,,,,-2,,,,,
,-311,-15,475,1433,2262,4616,,,,,,,,,,,,19,,,,,
,875,2,51,-120,14,160,,,,,,,,,,,,-2,,,,,
,-203,-2,-446,-1353,-2083,-3415,,,,,,,,,,,,-18,,,,,
,-533,16,-1844,-5210,-8485,-15541,,,,,,,,,,,,1,,,,,
,21,-13,-489,-1215,-2225,-4514,,,,,,,,,,,,-1,,,,,
,202,12,40,22,57,176,,,,,,,,,,,,6,,,,,
,-216,-14,492,1095,2055,3553,,,,,,,,,,,,-2,,,,,
,1256,1,1822,5148,8453,15323,,,,,,,,,,,,6,,,,,
,-1247,10,414,1463,2183,4148,,,,,,,,,,,,-7,,,,,
,-7,-10,-52,165,-31,-91,,,,,,,,,,,,-1,,,,,
,-52,,-462,-1249,-1989,-3264,,,,,,,,,,,,-7,,,,,
,-67,-2,-1732,-5334,-8406,-15088,,,,,,,,,,,,1,,,,,
,90,15,-401,-1496,-2264,-4403,,,,,,,,,,,,4,,,,,
,-6,-2,-66,30,-48,-293,,,,,,,,,,,,5,,,,,
,38,-10,394,1370,2041,3338,,,,,,,,,,,,,,,,,
,239,-3,1819,5262,8509,15461,,,,,,,,,,,,1,,,,,
,-313,1,523,1325,2220,4586,,,,,,,,,,,,-10,,,,,
,850,12,10,-112,-27,-1,,,,,,,,,,,,-3,,,,,
,1415,1,-515,-1228,-2048,-3661,,,,,,,,,,,,6,,,,,
,-1874,10,-1826,-5077,-8472,-15371,,,,,,,,,,,,2,,,,,
,-347,-10,-437,-1354,-2199,-4315,,,,,,,,,,,,4,,,,,
,-81,-11,61,-108,19,182,,,,,,,,,,,,1,,,,,
,-19,,478,1104,2050,3512,,,,,,,,,,,,-1,,,,,
,172,10,1748,5273,8425,15041,,,,,,,,,,,,8,,,,,
,-67,-10,399,1590,2170,4263,,,,,,,,,,,,3,,,,,
,24,,10,36,52,158,,,,,,,,,,,,-9,,,,,
,2576,,-401,-1364,-1997,-3215,,,,,,,,,,,,-12,,,,,
,-2695,,-1765,-5339,-8465,-15230,,,,,,,,,,,,7,,,,,
,765,14,-490,-1398,-2301,-4762,,,,,,,,,,,,1,,,,,
,5948,-3,-56,153,11,-57,,,,,,,,,,,,6,,,,,
,-3896,-8,457,1267,2136,3592,,,,,,,,,,,,-9,,,,,
,-2797,-4,1845,5157,8438,15440,,,,,,,,,,,,-8,,,,,
,-52,11,471,1284,2158,4443,,,,,,,,,,,,6,,,,,
,330,-10,-35,26,7,-180,,,,,,,,,,,,10,,,,,
,1518,10,-511,-1123,-2099,-3620,,,,,,,,,,,,-8,,,,,
,-1655,-16,-1784,-5174,-8358,-15133,,,,,,,,,,,,2,,,,,
,-128,15,-379,-1509,-2243,-4300,,,,,,,,,,,,-3,,,,,
,109,-10,33,-80,51,167,,,,,,,,,,,,-4,,,,,
,-97,9,415,1235,2050,3210,,,,,,,,,,,,6,,,,,
,23,-11,1751,5344,8357,15033,,,,,,,,,,,,-6,,,,,
,58,16,448,1518,2298,4630,,,,,,,,,,,,-7,,,,,
,-95,-15,58,-116,-30,113,,,,,,,,,,,,5,,,,,
,134,13,-436,-1338,-2035,-3298,,,,,,,,,,,,-1,,,,,
,-104,-11,-1813,-5245,-8426,-15468,,,,,,,,,,,,4,,,,,
,10658,11,-504,-1268,-2330,-4693,,,,,,,,,,,,4,,,,,
,-3857,-11,-19,85,58,108,,,,,,,,,,,,,,,,,
,-3861,,510,1130,2145,3694,,,,,,,,,,,,1,,,,,
,-3140,-1,1843,5104,8383,15338,,,,,,,,,,,,-5,,,,,
,3012,,407,1427,2192,4228,,,,,,,,,,,,4,,,,,
,-2203,1,-42,125,-50,-169,,,,,,,,,,,,-2,,,,,
,-586,11,-468,-1141,-1962,-3255,,,,,,,,,,,,-4,,,,,
,-76,1,-1742,-5343,-8423,-15150,,,,,,,,,,,,7,,,,,
,-2,-12,-407,-1508,-2263,-4414,,,,,,,,,,,,5,,,,,
,5038,13,-37,-18,-12,-189,,,,,,,,,,,,-2,,,,,
,-2395,-4,404,1340,2000,3252,,,,,,,,,,,,-9,,,,,
,-2601,-12,1789,5353,8500,15410,,,,,,,,,,,,3,,,,,
,2674,4,490,1331,2228,4589,,,,,,,,,,,,-9,,,,,
,3958,-1,42,-123,-1,116,,,,,,,,,,,,1,,,,,
,-3914,,-478,-1271,-2029,-3565,,,,,,,,,,,,10,,,,,
,3942,,-1848,-5133,-8526,-15529,,,,,,,,,,,,10,,,,,
,-3863,,-448,-1273,-2180,-4367,,,,,,,,,,,,-10,,,,,
,-2922,-1,45,-116,11,142,,,,,,,,,,,,1,,,,,
,72,-21,497,1134,2109,3687,,,,,,,,,,,,3,,,,,
,52,,1768,5191,8407,15027,,,,,,,,,,,,6,,,,,
