Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Disabled (uV),F3 (uV),Fz (uV),F4 (uV),Disabled (uV),C3 (uV),Cz (uV),C4 (uV),Disabled (uV),P3 (uV),Pz (uV),P4 (uV),Disabled (uV),Disabled (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-9,-22,620,,609,753,999,,522,823,,,761,692,882,,,-9,,,,,
,-189,8,3714,,2961,3713,4612,,2587,2992,,,3854,3563,3830,,,-2,,,,,
,723,-4,2081,,1126,1619,2366,,697,764,,,1280,1248,1406,,,11,,,,,
,-714,,401,,106,175,391,,15,33,,,98,103,129,,,17,,,,,
,1538,-13,-525,,-577,-776,-737,,-580,-728,,,-730,-844,-852,,,-3,,,,,
,-1527,-1,-4103,,-3000,-3866,-4847,,-2460,-3028,,,-3576,-3610,-3884,,,-14,,,,,
,-164,13,-2055,,-1169,-1528,-2381,,-712,-795,,,-1331,-1249,-1422,,,-5,,,,,
,697,1,-153,,-161,-41,-353,,-115,18,,,-374,-114,-95,,,9,,,,,
,-600,-13,552,,588,702,423,,687,778,,,890,802,750,,,2,,,,,
,248,9,3987,,3082,3661,4704,,2640,3030,,,3891,3634,3921,,,-6,,,,,
,-186,-9,1798,,1026,1362,2559,,639,767,,,1515,1330,1590,,,-3,,,,,
,-79,,2,,-16,36,169,,-72,-5,,,160,164,267,,,6,,,,,
,516,-21,-961,,-708,-762,-890,,-675,-809,,,-794,-803,-865,,,2,,,,,
,-439,8,-3251,,-2665,-3359,-4196,,-2388,-2979,,,-3671,-3637,-3853,,,-1,,,,,
,-163,-4,-1333,,-886,-1389,-2041,,-551,-754,,,-1180,-1252,-1539,,,1,,,,,
,228,-9,-1144,,-431,-549,-773,,-66,-47,,,-39,-37,-138,,,-17,,,,,
,1447,8,524,,600,905,915,,636,821,,,768,788,818,,,-2,,,,,
,-1389,-12,3553,,2897,3824,4677,,2530,3048,,,3640,3552,3872,,,3,,,,,
,281,11,1372,,849,1365,2377,,502,703,,,1318,1285,1543,,,,,,,,
,-52,-11,293,,122,112,463,,-22,-15,,,167,112,77,,,11,,,,,
,-233,,-1295,,-808,-1127,-1101,,-681,-800,,,-705,-799,-780,,,-9,,,,,
,371,,-4767,,-3319,-4164,-5122,,-2609,-3128,,,-3631,-3576,-3817,,,-3,,,,,
,-815,11,-1775,,-1050,-1355,-2293,,-644,-787,,,-1557,-1292,-1467,,,7,,,,,
,736,-13,-493,,-196,-101,-271,,-90,-8,,,-120,-95,-161,,,-3,,,,,
,3659,,365,,545,673,788,,586,784,,,911,885,931,,,5,,,,,
,-2609,13,3399,,2891,3479,4385,,2650,2996,,,3860,3682,3967,,,-5,,,,,
,-931,-21,1919,,1082,1573,2538,,714,840,,,1395,1199,1583,,,4,,,,,
,-375,10,302,,55,317,700,,-101,-2,,,87,50,334,,,6,,,,,
,-7,-19,-510,,-538,-698,-775,,-620,-763,,,-926,-853,-947,,,-10,,,,,
,-142,-24,-4383,,-3220,-4068,-4958,,-2745,-3109,,,-3628,-3515,-3930,,,-1,,,,,
,678,43,-2237,,-1203,-1708,-2554,,-696,-820,,,-1363,-1195,-1313,,,11,,,,,
,794,-46,-218,,13,-137,-432,,146,-4,,,69,-74,-141,,,-1,,,,,
,-1335,46,671,,690,973,777,,598,776,,,772,783,691,,,3,,,,,
,-269,,4031,,3097,3924,4881,,2582,3078,,,3770,3620,3816,,,-9,,,,,
,150,-19,1922,,1064,1456,2505,,794,816,,,1727,1339,1488,,,-5,,,,,
,197,-1,700,,327,242,365,,163,99,,,-35,6,175,,,7,,,,,
,1476,-33,-591,,-705,-783,-652,,-754,-768,,,-1122,-900,-696,,,5,,,,,
,1875,10,-3845,,-3054,-3764,-4709,,-2624,-3082,,,-3768,-3630,-3962,,,1,,,,,
,-3549,-11,-1988,,-1183,-1481,-2376,,-771,-838,,,-1371,-1285,-1565,,,-1,,,,,
,2924,37,-702,,-266,-378,-628,,-39,-89,,,-78,-92,-154,,,-7,,,,,
,2349,-32,918,,979,785,714,,974,854,,,1021,818,776,,,2,,,,,
,-3573,-4,4291,,3309,3956,4885,,2665,3133,,,3778,3671,3970,,,9,,,,,
,-1621,8,2071,,1102,1667,2489,,757,812,,,1414,1290,1527,,,11,,,,,
,1294,29,303,,99,235,555,,3,-20,,,356,164,205,,,-13,,,,,
,-995,-1,-552,,-689,-867,-868,,-697,-812,,,-499,-694,-753,,,-1,,,,,
,47,-3,-4144,,-3217,-3990,-4880,,-2698,-3053,,,-3885,-3670,-3876,,,5,,,,,
,-203,-54,-2161,,-1333,-1721,-2604,,-822,-818,,,-1489,-1235,-1390,,,-7,,,,,
,-171,1,-499,,-384,-254,-450,,-241,-58,,,-118,-120,-184,,,-16,,,,,
,2124,1,705,,662,730,695,,659,721,,,777,748,710,,,4,,,,,
,-1323,21,4134,,3088,3759,4668,,2582,3022,,,3666,3597,4033,,,10,,,,,
,-859,-2,1894,,1123,1480,2584,,721,813,,,1432,1312,1569,,,-15,,,,,
,1171,-21,564,,282,369,687,,127,65,,,341,192,168,,,11,,,,,
,-819,,-452,,-566,-561,-706,,-651,-732,,,-826,-745,-746,,,4,,,,,
,4265,-7,-3924,,-3079,-3768,-4706,,-2618,-3009,,,-3644,-3579,-3962,,,-9,,,,,
,-3797,-2,-1972,,-1160,-1530,-2231,,-725,-726,,,-1336,-1265,-1472,,,1,,,,,
,-396,-1,-401,,-153,-332,-463,,-32,-29,,,-327,-142,6,,,1,,,,,
,5277,-1,494,,649,599,514,,840,733,,,1007,825,714,,,6,,,,,
,-3723,1,3894,,2933,3854,4596,,2475,2966,,,3784,3618,3880,,,-4,,,,,
,-1524,11,2076,,1051,1587,2262,,713,756,,,1656,1360,1383,,,3,,,,,
,-258,-11,465,,239,150,640,,157,33,,,345,201,220,,,2,,,,,
,635,11,-521,,-537,-725,-618,,-595,-735,,,-800,-794,-795,,,-4,,,,,
,-238,,-3775,,-2853,-3714,-4800,,-2475,-2988,,,-4119,-3702,-3920,,,7,,,,,
,612,-11,-2328,,-1405,-1623,-2565,,-949,-867,,,-1384,-1256,-1506,,,3,,,,,
,1622,-19,-521,,-345,-151,-326,,-198,-82,,,46,-82,-129,,,-6,,,,,
,4164,23,902,,825,905,811,,805,787,,,894,765,865,,,-4,,,,,
,-3676,-15,4044,,3243,3817,4783,,2722,3096,,,3554,3570,4094,,,-6,,,,,
,-2486,-12,2093,,1183,1599,2480,,805,827,,,1414,1330,1518,,,16,,,,,
,6315,8,340,,90,167,216,,86,-39,,,361,190,285,,,2,,,,,
,-3741,15,-954,,-876,-872,-825,,-926,-854,,,-878,-701,-500,,,-2,,,,,
,1115,-2,-4000,,-3125,-3756,-4601,,-2640,-3007,,,-3780,-3638,-4028,,,4,,,,,
,-3592,-12,-1869,,-1062,-1662,-2507,,-531,-749,,,-1213,-1376,-1797,,,-10,,,,,
,-714,-19,-730,,-381,-462,-678,,-234,-78,,,-149,-70,-163,,,-4,,,,,
,-11,14,628,,681,874,657,,694,785,,,694,748,654,,,5,,,,,
,2830,-2,4319,,3273,4146,5032,,2632,3093,,,3550,3553,3791,,,-10,,,,,
,-189,-8,2215,,1251,1634,2639,,724,826,,,1439,1291,1536,,,9,,,,,
,-2889,3,48,,71,-39,288,,127,-22,,,437,172,135,,,8,,,,,
,300,12,-710,,-601,-825,-941,,-594,-767,,,-905,-798,-722,,,-5,,,,,
,-510,-18,-3660,,-2942,-3576,-4519,,-2660,-3015,,,-3816,-3565,-3781,,,-2,,,,,
,262,1,-2068,,-1254,-1511,-2251,,-725,-806,,,-1269,-1158,-1320,,,-2,,,,,
,8773,-1,-12,,-71,-33,-168,,22,49,,,-100,-110,-165,,,5,,,,,
,-3350,12,717,,806,683,710,,806,811,,,939,727,671,,,-3,,,,,
,-3414,-11,3821,,3085,3774,4615,,2659,3054,,,3786,3583,3835,,,-7,,,,,
,132,-20,2216,,1159,1632,2167,,675,818,,,1340,1229,1379,,,1,,,,,
,-1439,-3,213,,-151,135,410,,-72,-47,,,180,161,289,,,9,,,,,
,-738,21,-830,,-841,-950,-438,,-700,-835,,,-767,-736,-709,,,-4,,,,,
,224,2,-3400,,-2698,-3674,-4459,,-2391,-2930,,,-3837,-3680,-4037,,,-7,,,,,
,88,,-2279,,-1207,-1665,-2395,,-675,-793,,,-1340,-1266,-1395,,,5,,,,,
,-369,-20,-488,,-126,-176,-562,,-64,-66,,,-92,-48,-53,,,,,,,,
,35,-11,545,,660,827,667,,594,727,,,824,816,786,,,2,,,,,
,7803,9,3785,,2874,3653,4645,,2406,2988,,,3725,3645,4080,,,2,,,,,
,-3747,-5,2253,,1293,1458,2300,,872,849,,,1514,1284,1611,,,4,,,,,
,-3733,17,609,,127,243,532,,16,16,,,93,142,109,,,-5,,,,,
,395,-9,-702,,-678,-628,-602,,-708,-774,,,-837,-787,-858,,,-3,,,,,
,-415,-11,-3599,,-3037,-3598,-4597,,-2668,-2985,,,-3704,-3652,-4062,,,-4,,,,,
,6206,10,-2649,,-1573,-1874,-2681,,-787,-825,,,-1390,-1299,-1453,,,15,,,,,
,73,-1,-875,,-252,-508,-667,,116,-19,,,-67,-119,-108,,,-8,,,,,
,-3506,4,2381,,1302,1285,1264,,889,843,,,1027,762,664,,,4,,,,,
,-2736,15,4839,,3205,4188,5246,,2457,3095,,,3591,3602,3934,,,-13,,,,,
,366,-18,2588,,1162,1819,2813,,563,849,,,957,1199,1681,,,6,,,,,
,-784,-12,1604,,551,558,725,,169,82,,,146,84,53,,,14,,,,,
,353,2,788,,-283,-457,-482,,-650,-706,,,-717,-782,-892,,,-11,,,,,
,-433,-22,-3119,,-2750,-3625,-4631,,-2455,-2996,,,-3554,-3661,-4065,,,-5,,,,,
,-219,22,-776,,-817,-1126,-2097,,-735,-728,,,-1515,-1316,-1522,,,,,,,,
,774,-20,1303,,237,363,67,,115,68,,,-263,-187,-364,,,-1,,,,,
,28,14,1628,,818,1089,1206,,676,845,,,768,714,722,,,-5,,,,,
,269,-12,5326,,3771,4239,5285,,2822,3151,,,3983,3592,3831,,,1,,,,,
,-915,-2,2870,,1275,1759,2535,,855,822,,,1580,1311,1455,,,4,,,,,
,447,,624,,236,306,504,,-27,-35,,,195,144,109,,,,,,,,
,-202,-11,-67,,-612,-499,-446,,-781,-780,,,-915,-818,-789,,,10,,,,,
,-115,-1,-3352,,-3081,-3637,-4763,,-2608,-3018,,,-3815,-3606,-3741,,,-2,,,,,
,469,1,-1436,,-670,-1558,-2687,,-403,-704,,,-1294,-1298,-1528,,,-2,,,,,
,-39,,-513,,-33,-302,-223,,-119,-3,,,-349,-153,-145,,,-6,,,,,
,167,-2,545,,871,798,968,,816,763,,,923,826,713,,,3,,,,,
,133,2,3672,,3133,3936,4806,,2691,3065,,,3790,3519,3869,,,2,,,,,
,-6,11,2218,,1180,1716,2496,,766,845,,,1196,1195,1613,,,-7,,,,,
,-663,-2,968,,275,261,524,,182,65,,,113,130,210,,,18,,,,,
,385,-9,-830,,-1023,-1052,-949,,-708,-828,,,-544,-709,-866,,,1,,,,,
,-556,-21,-4031,,-3300,-4007,-5146,,-2957,-3096,,,-3830,-3527,-3794,,,-9,,,,,
,1000,,-2334,,-1185,-1586,-2535,,-766,-802,,,-1405,-1233,-1513,,,2,,,,,
,-201,22,-945,,-363,-471,-510,,63,-90,,,34,-120,-206,,,5,,,,,
,193,-2,382,,433,629,468,,774,766,,,936,832,749,,,-4,,,,,
,-167,-19,3240,,3406,3616,4500,,2855,3062,,,4009,3612,3770,,,4,,,,,
,-837,-11,1375,,959,1382,2176,,674,769,,,1339,1270,1495,,,-2,,,,,
,-127,10,160,,96,300,376,,-115,-2,,,-176,101,233,,,-12,,,,,
,380,-11,-822,,-711,-893,-857,,-882,-844,,,-809,-778,-658,,,1,,,,,
,412,1,-4439,,-3477,-4219,-5272,,-2653,-3151,,,-3526,-3519,-3667,,,1,,,,,
,-201,11,-2714,,-1340,-1885,-2243,,-637,-839,,,-1152,-1258,-1696,,,-9,,,,,
,82,,-991,,-303,-433,-493,,-1,-28,,,-116,-111,-318,,,6,,,,,
,283,,706,,457,879,715,,614,743,,,860,821,788,,,3,,,,,
,-435,-13,3302,,3117,3647,4364,,2902,3045,,,4029,3683,3918,,,1,,,,,
,130,2,1736,,1268,1482,2359,,640,799,,,1211,1342,1745,,,-6,,,,,
,-220,13,367,,187,239,495,,-160,35,,,-172,115,358,,,-2,,,,,
,519,-3,-962,,-829,-780,-932,,-750,-788,,,-755,-851,-929,,,-8,,,,,
,-662,-1,-4031,,-3143,-3706,-4788,,-2567,-3072,,,-3655,-3654,-4112,,,3,,,,,
,282,-10,-2051,,-1124,-1593,-2375,,-788,-808,,,-1463,-1262,-1319,,,4,,,,,
,-724,,-510,,-122,-264,-245,,19,34,,,-131,-126,-63,,,10,,,,,
,521,-18,229,,767,715,564,,891,822,,,1073,829,640,,,-7,,,,,
,801,-1,3643,,3095,3767,4543,,2764,3066,,,3968,3631,3685,,,-2,,,,,
,-878,20,1931,,1141,1566,2330,,631,824,,,1423,1320,1510,,,13,,,,,
,854,-1,459,,376,267,377,,118,38,,,180,130,108,,,-2,,,,,
,-746,-15,-835,,-898,-878,-652,,-704,-778,,,-933,-855,-651,,,7,,,,,
,-216,-6,-4135,,-3306,-3942,-4774,,-2799,-3042,,,-3887,-3665,-3710,,,-1,,,,,
,107,-11,-2145,,-1161,-1596,-2518,,-573,-823,,,-1203,-1233,-1583,,,-5,,,,,
,6,2,-658,,-265,-202,-602,,-119,-122,,,-251,-27,-13,,,-1,,,,,
,210,1,243,,542,708,749,,527,730,,,736,876,915,,,-5,,,,,
,13,12,3774,,3084,3604,4577,,2703,3062,,,3888,3642,3849,,,-11,,,,,
,-1,-13,2040,,1125,1435,2421,,861,800,,,1630,1327,1411,,,-1,,,,,
,245,10,458,,195,209,493,,-2,,,,135,130,56,,,,,,,,
,-84,-9,-706,,-765,-698,-810,,-812,-825,,,-916,-781,-740,,,,,,,,
,-685,-2,-4265,,-3293,-3933,-4798,,-2669,-3126,,,-3617,-3567,-3725,,,15,,,,,
,257,11,-2003,,-1048,-1607,-2307,,-559,-753,,,-1308,-1275,-1466,,,10,,,,,
,118,-9,-346,,-141,-236,-468,,-185,21,,,-368,-187,-19,,,-9,,,,,
,-607,-22,590,,643,795,603,,511,772,,,777,793,846,,,,,,,,
,512,-1,4067,,3179,4074,5235,,2617,3079,,,3777,3625,3701,,,,,,,,
,-51,3,2045,,1043,1554,2514,,653,762,,,1423,1285,1408,,,-5,,,,,
,-158,-1,244,,17,46,399,,51,27,,,282,109,135,,,2,,,,,
,431,4,-846,,-708,-942,-1084,,-592,-819,,,-750,-790,-702,,,,,,,,
,-739,-2,-4092,,-2913,-3768,-4780,,-2419,-3011,,,-3776,-3623,-4008,,,-5,,,,,
,-41,-13,-1876,,-1006,-1436,-2324,,-550,-767,,,-1245,-1245,-1649,,,2,,,,,
,277,10,-444,,-263,-281,-485,,-52,-105,,,-114,-54,42,,,-5,,,,,
,1819,-11,502,,524,634,787,,479,783,,,792,843,1005,,,,,,,,
,-1875,14,3910,,3038,3768,4709,,2458,3107,,,3557,3506,3714,,,9,,,,,
,-228,-12,1877,,915,1481,2352,,526,788,,,1271,1236,1534,,,6,,,,,
,813,11,334,,83,377,618,,-21,,,,55,43,112,,,-8,,,,,
,-270,,-535,,-644,-732,-750,,-625,-776,,,-729,-780,-690,,,,,,,,
,4416,3,-4222,,-3187,-4068,-4902,,-2574,-3072,,,-3560,-3543,-3773,,,5,,,,,
,-3625,-5,-2172,,-1197,-1744,-2602,,-646,-818,,,-1319,-1217,-1425,,,8,,,,,
,-1064,2,-522,,-276,-295,-584,,-45,-88,,,-209,-91,-145,,,-5,,,,,
,745,-12,757,,784,825,609,,810,746,,,945,788,618,,,-8,,,,,
,532,10,4034,,3204,3734,4642,,2731,3030,,,3880,3702,3826,,,-10,,,,,
,-1319,-9,1811,,965,1366,2500,,491,754,,,1293,1402,1802,,,-4,,,,,
,123,,326,,-37,176,434,,-55,-5,,,442,183,178,,,5,,,,,
,3250,-22,-708,,-770,-781,-739,,-848,-814,,,-972,-791,-732,,,3,,,,,
,-501,-1,-3993,,-3064,-3723,-4769,,-2712,-3040,,,-3796,-3623,-3986,,,14,,,,,
,-1095,2,-1799,,-1031,-1432,-2300,,-683,-772,,,-1331,-1311,-1596,,,-13,,,,,
,-1372,2,-501,,-179,-288,-465,,-23,-13,,,-86,-163,-71,,,2,,,,,
,2640,17,530,,709,713,679,,731,828,,,860,734,709,,,-9,,,,,
,1307,-30,4010,,3198,3877,4722,,2724,3136,,,3664,3509,3655,,,,,,,,
,-3699,10,2180,,1169,1698,2541,,764,815,,,1142,1208,1424,,,12,,,,,
,-167,3,447,,115,280,485,,94,4,,,232,164,269,,,4,,,,,
,-310,-11,-574,,-667,-738,-599,,-778,-741,,,-998,-790,-519,,,1,,,,,
,376,12,-3890,,-2947,-3825,-4674,,-2697,-3039,,,-3605,-3581,-3860,,,-2,,,,,
,-347,-2,-1725,,-909,-1426,-2501,,-648,-764,,,-1321,-1223,-1559,,,-1,,,,,
,19,,-237,,18,66,17,,34,20,,,-20,-66,-266,,,-7,,,,,
,500,-10,884,,844,1070,1032,,743,824,,,896,798,826,,,1,,,,,
,-388,-1,4233,,3225,3875,4836,,2755,3077,,,3836,3574,3852,,,,,,,,
,288,-1,2088,,1134,1410,2407,,811,800,,,1418,1264,1530,,,,,,,,
,-189,-18,195,,-105,105,339,,-100,-23,,,136,162,130,,,1,,,,,
,1043,-1,-694,,-697,-704,-855,,-679,-759,,,-836,-843,-1039,,,4,,,,,
,-1050,-1,-4079,,-3224,-3866,-4928,,-2705,-3068,,,-3893,-3595,-3840,,,12,,,,,
,-186,6,-2135,,-1307,-1783,-2412,,-871,-875,,,-1537,-1193,-1193,,,-9,,,,,
,549,16,-473,,-258,-427,-601,,-97,-110,,,-59,-73,113,,,1,,,,,
,948,-21,605,,706,810,839,,688,790,,,774,782,770,,,,,,,,
,-562,,4036,,3154,3991,4845,,2604,3107,,,3700,3589,3753,,,-6,,,,,
,1574,,1873,,1098,1494,2258,,636,761,,,1445,1266,1454,,,-1,,,,,
,-2467,,309,,220,176,425,,168,54,,,201,53,14,,,1,,,,,
,1024,2,-195,,-520,-691,-505,,-606,-714,,,-805,-796,-811,,,4,,,,,
,-1037,-2,-3693,,-3062,-3745,-4653,,-2640,-3055,,,-3653,-3534,-3746,,,6,,,,,
,254,,-1675,,-1090,-1306,-2202,,-757,-824,,,-1471,-1265,-1600,,,-12,,,,,
,-231,-10,-222,,-103,-89,-338,,24,-15,,,-69,-120,-241,,,3,,,,,
,124,,577,,827,756,729,,767,798,,,990,826,799,,,7,,,,,
,-359,-1,3594,,2898,3636,4658,,2623,3049,,,3735,3587,3914,,,-12,,,,,
,11,-1,2063,,1028,1533,2396,,630,763,,,1318,1257,1619,,,4,,,,,
,444,13,720,,372,521,727,,43,64,,,74,90,60,,,3,,,,,
,-116,-1,-431,,-419,-498,-590,,-561,-710,,,-754,-874,-948,,,-1,,,,,
,-728,,-3868,,-2939,-3822,-4743,,-2492,-3001,,,-3631,-3602,-3703,,,12,,,,,
,652,-11,-1946,,-1130,-1662,-2342,,-724,-759,,,-1495,-1272,-1399,,,-11,,,,,
,795,1,-436,,-180,-198,-477,,-122,-21,,,-174,-120,-159,,,-10,,,,,
,-56,-18,856,,791,1050,965,,684,821,,,804,774,736,,,11,,,,,
,-1245,-2,4038,,3089,3877,4830,,2535,3012,,,3604,3588,3984,,,,,,,,
,87,21,1930,,1156,1367,2215,,873,753,,,1639,1297,1394,,,-8,,,,,
,1019,-2,203,,64,41,343,,133,-8,,,320,144,87,,,-1,,,,,
,-218,-1,-521,,-555,-701,-1025,,-549,-720,,,-1127,-856,-768,,,-1,,,,,
,-111,-30,-4068,,-3084,-3862,-4759,,-2559,-3036,,,-3739,-3575,-4000,,,-8,,,,,
,-781,,-2309,,-1505,-1721,-2350,,-968,-863,,,-1282,-1136,-1294,,,14,,,,,
,643,32,-479,,-233,-249,-475,,-68,-72,,,-5,-58,-223,,,,,,,,
,-468,-31,833,,782,777,996,,808,788,,,979,749,552,,,10,,,,,
,1073,,4193,,3266,3933,4862,,2653,3080,,,3649,3567,3728,,,5,,,,,
,304,,2298,,1239,1715,2423,,659,758,,,1315,1254,1523,,,-15,,,,,
,-1446,,605,,246,373,615,,-79,-13,,,105,135,389,,,-3,,,,,
,404,-2,-495,,-636,-670,-591,,-695,-781,,,-760,-796,-607,,,7,,,,,
,-144,2,-3980,,-2979,-3854,-4577,,-2525,-3019,,,-3765,-3652,-3777,,,-8,,,,,
,-94,,-2197,,-1310,-1722,-2486,,-758,-783,,,-1403,-1265,-1330,,,-2,,,,,
,340,11,-288,,-93,-86,-556,,18,48,,,-291,-189,-280,,,8,,,,,
,1769,-11,627,,712,910,705,,656,860,,,803,770,705,,,,,,,,
,-1597,1,3835,,2996,3757,4742,,2626,3029,,,3875,3621,3992,,,3,,,,,
,-6,-1,2070,,1194,1539,2633,,728,761,,,1193,1215,1605,,,-5,,,,,
,-578,-2,391,,182,275,567,,-19,15,,,72,10,-11,,,-4,,,,,
,216,-18,-659,,-753,-758,-839,,-737,-789,,,-839,-822,-881,,,-4,,,,,
,-81,1,-4017,,-3026,-3721,-4775,,-2572,-2988,,,-3752,-3638,-4053,,,8,,,,,
,-84,-1,-1887,,-1105,-1531,-2443,,-717,-743,,,-1399,-1299,-1599,,,,,,,,
,-53,,-167,,57,-180,-199,,17,45,,,-277,-136,-36,,,1,,,,,
,781,20,655,,686,721,613,,679,754,,,796,785,718,,,-2,,,,,
,-745,-15,4093,,3046,3904,4743,,2656,2986,,,3924,3645,3673,,,-4,,,,,
,2427,-16,2289,,1293,1732,2578,,538,773,,,1341,1339,1581,,,2,,,,,
,-2471,,391,,338,309,429,,302,32,,,263,127,116,,,7,,,,,
,199,11,-802,,-810,-987,-860,,-525,-819,,,-701,-720,-723,,,,,,,,
,158,,-4189,,-3248,-4019,-4975,,-2558,-3057,,,-3578,-3546,-3801,,,-9,,,,,
,611,,-1975,,-1084,-1482,-2415,,-638,-763,,,-1289,-1290,-1569,,,-3,,,,,
,-880,2,-179,,14,-37,-84,,-56,6,,,-373,-149,-10,,,8,,,,,
,-15,-8,613,,584,714,887,,588,723,,,924,807,910,,,2,,,,,
,563,6,4084,,3055,3723,4620,,2533,3036,,,3961,3656,3856,,,-9,,,,,
,-381,-1,2152,,1190,1582,2438,,565,789,,,1083,1212,1554,,,12,,,,,
,-203,-9,245,,74,228,198,,-31,-10,,,50,89,195,,,-10,,,,,
,-41,-7,-677,,-670,-668,-729,,-486,-760,,,-548,-769,-1000,,,7,,,,,
,169,10,-3855,,-2978,-3719,-4479,,-2648,-2987,,,-3997,-3650,-3805,,,,,,,,
,550,-15,-1823,,-992,-1610,-2430,,-586,-759,,,-1453,-1363,-1489,,,9,,,,,
,-347,2,-548,,-277,-350,-436,,-65,-26,,,-180,-137,-197,,,-3,,,,,
,202,-1,628,,706,852,760,,717,744,,,824,797,704,,,-1,,,,,
,686,-14,4063,,3131,3967,4935,,2562,3045,,,3576,3661,4102,,,1,,,,,
,1009,,2057,,1036,1546,2575,,658,768,,,1400,1246,1564,,,-6,,,,,
,-1827,24,657,,404,169,225,,260,44,,,276,121,23,,,-13,,,,,
,-128,1,-774,,-583,-803,-949,,-552,-756,,,-611,-771,-1087,,,5,,,,,
,834,-2,-4015,,-3251,-3792,-4861,,-2568,-3038,,,-3637,-3597,-3993,,,13,,,,,
,3534,-11,-1733,,-927,-1315,-2259,,-1069,-754,,,-1764,-1269,-1439,,,3,,,,,
,-3757,12,-354,,-221,-205,-207,,-58,-21,,,-79,-66,-54,,,-5,,,,,
,-602,-30,605,,704,676,771,,790,769,,,957,856,949,,,2,,,,,
,239,18,3967,,3071,3760,4626,,2581,2973,,,3886,3644,4014,,,-4,,,,,
,113,-17,2133,,1092,1622,2500,,733,718,,,1380,1268,1475,,,-3,,,,,
,432,-1,387,,113,252,354,,142,15,,,251,104,33,,,7,,,,,
,-808,18,-869,,-893,-905,-724,,-862,-769,,,-921,-790,-781,,,-10,,,,,
,34,-18,-3949,,-2974,-3885,-4682,,-2595,-3003,,,-3814,-3629,-3747,,,,,,,,
,-244,-10,-2180,,-1220,-1640,-2554,,-662,-769,,,-1397,-1276,-1479,,,2,,,,,
,758,11,-928,,-372,-346,-787,,-97,-95,,,-133,-113,-312,,,-1,,,,,
,-712,-1,638,,707,826,783,,624,726,,,826,786,761,,,4,,,,,
,133,1,4482,,3296,4068,5201,,2668,3081,,,3779,3564,3993,,,3,,,,,
,321,-12,2873,,1531,1707,2763,,1038,849,,,1493,1278,1518,,,-5,,,,,
,-606,12,218,,52,29,258,,13,16,,,175,83,74,,,-8,,,,,
,247,-10,-1301,,-986,-915,-1028,,-1001,-804,,,-1091,-808,-819,,,7,,,,,
,85,-17,-4389,,-3163,-3809,-4893,,-2641,-3042,,,-3857,-3590,-3910,,,5,,,,,
,-117,16,-1915,,-1196,-1470,-2299,,-710,-754,,,-1254,-1202,-1369,,,,,,,,
,39,10,102,,106,-75,-268,,119,68,,,12,-103,-73,,,1,,,,,
,58,-44,567,,669,806,868,,731,769,,,886,827,809,,,2,,,,,
,901,-2,3914,,3199,3972,5046,,2581,3032,,,3575,3548,3821,,,-10,,,,,
,-236,36,2057,,1161,1705,2304,,665,790,,,1448,1298,1392,,,2,,,,,
,-395,-35,338,,156,196,423,,33,-7,,,93,153,268,,,5,,,,,
,-336,4,-794,,-776,-1043,-1093,,-708,-868,,,-721,-761,-653,,,-6,,,,,
,-130,-5,-4144,,-3193,-3913,-4827,,-2560,-3060,,,-3801,-3614,-3907,,,5,,,,,
,-501,2,-1892,,-1131,-1447,-2215,,-523,-766,,,-1225,-1225,-1621,,,-2,,,,,
,2921,17,-185,,-74,-129,-398,,-125,-43,,,-150,-57,-238,,,-1,,,,,
,-2393,-32,697,,823,899,868,,813,802,,,927,847,827,,,3,,,,,
,-382,8,4075,,3162,3832,4667,,2610,3042,,,3791,3570,3908,,,12,,,,,
,-330,8,1709,,936,1369,2323,,518,755,,,1176,1265,1618,,,-16,,,,,
,884,-2,368,,149,259,562,,-33,22,,,-1,94,124,,,-10,,,,,
,725,9,-279,,-651,-582,-765,,-790,-812,,,-928,-802,-864,,,21,,,,,
,-729,-11,-4234,,-3208,-4037,-5028,,-2566,-3110,,,-3619,-3539,-3853,,,-8,,,,,
,-28,-9,-2342,,-1290,-1906,-2572,,-630,-862,,,-1210,-1241,-1585,,,-17,,,,,
,331,-3,-535,,-350,-288,-368,,-195,2,,,-246,-64,-149,,,5,,,,,
,-341,4,758,,724,960,791,,718,836,,,906,801,760,,,15,,,,,
,12927,8,4200,,3299,4112,4957,,2606,3142,,,3570,3574,3992,,,5,,,,,
,5031,-8,2051,,1151,1631,2382,,717,838,,,1464,1268,1581,,,-11,,,,,
,-3194,-21,464,,244,164,416,,198,27,,,148,80,263,,,-7,,,,,
,-3464,20,-714,,-763,-845,-582,,-693,-780,,,-907,-791,-749,,,-14,,,,,
,-3799,-10,-4249,,-3156,-3843,-4946,,-2601,-3044,,,-3738,-3631,-3903,,,13,,,,,
,-3410,-10,-1750,,-1058,-1475,-2505,,-757,-810,,,-1416,-1243,-1590,,,9,,,,,
,-3772,20,-312,,-232,-293,-416,,-151,-59,,,-272,-127,-168,,,-3,,,,,
,-466,-3,513,,620,602,723,,662,723,,,931,770,696,,,-5,,,,,
,1826,-28,3989,,3063,3822,4773,,2583,3060,,,3590,3633,4077,,,1,,,,,
,-897,7,2136,,1240,1657,2556,,755,808,,,1434,1326,1418,,,3,,,,,
