Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,183,-2,447,1445,1951,8220,,,,,,,,,,,,-3,,,,,
,-18,-30,55,110,-245,1912,,,,,,,,,,,,-15,,,,,
,-191,-1,-443,-1241,-1868,-5372,,,,,,,,,,,,11,,,,,
,370,1,-1823,-5328,-8080,-20070,,,,,,,,,,,,9,,,,,
,23,,-488,-1444,-2276,-3555,,,,,,,,,,,,-10,,,,,
,-202,,25,4,-290,3622,,,,,,,,,,,,-5,,,,,
,4049,1,486,1325,1809,5394,,,,,,,,,,,,-2,,,,,
,-1573,12,1800,5277,8622,13470,,,,,,,,,,,,-2,,,,,
,-1470,-36,415,1362,2635,-70,,,,,,,,,,,,7,,,,,
,-1028,24,-18,-40,23,1209,,,,,,,,,,,,4,,,,,
,-154,-21,-454,-1317,-2444,-159,,,,,,,,,,,,1,,,,,
,1718,-13,-1759,-5088,-8571,-13270,,,,,,,,,,,,2,,,,,
,-1423,14,-417,-1366,-2101,-6646,,,,,,,,,,,,-1,,,,,
,-100,,-42,-100,361,-4608,,,,,,,,,,,,7,,,,,
,17,-2,433,889,1499,3437,,,,,,,,,,,,-8,,,,,
,-123,1,1811,6076,9733,22262,,,,,,,,,,,,-6,,,,,
,24,-10,484,726,435,3445,,,,,,,,,,,,11,,,,,
,-49,-10,6,280,700,-1184,,,,,,,,,,,,-4,,,,,
,292,3,-487,-1360,-1674,-7991,,,,,,,,,,,,-1,,,,,
,-321,-5,-1828,-5269,-8466,-14256,,,,,,,,,,,,6,,,,,
,44,-10,-426,-1399,-2576,-922,,,,,,,,,,,,9,,,,,
,-21,21,33,125,-212,1900,,,,,,,,,,,,-19,,,,,
,-19,-11,462,1246,2275,1228,,,,,,,,,,,,-6,,,,,
,-2,,1762,5147,8828,11002,,,,,,,,,,,,11,,,,,
,-45,-17,411,1377,2127,5734,,,,,,,,,,,,,,,,,
,-19,-1,4,3,-271,3625,,,,,,,,,,,,5,,,,,
,184,17,-409,-1125,-2253,-1599,,,,,,,,,,,,2,,,,,
,167,-19,-1786,-5228,-8242,-17785,,,,,,,,,,,,-4,,,,,
,-302,1,-472,-1485,-1924,-8943,,,,,,,,,,,,-1,,,,,
,12,-9,-26,-50,-42,1365,,,,,,,,,,,,7,,,,,
,-141,11,476,1252,1820,7091,,,,,,,,,,,,-9,,,,,
,2951,-11,1829,5326,8195,17239,,,,,,,,,,,,-5,,,,,
,-2125,,441,1427,2408,2068,,,,,,,,,,,,5,,,,,
,-767,-26,-27,-159,260,-4674,,,,,,,,,,,,4,,,,,
,71,-11,-476,-1098,-1766,-1234,,,,,,,,,,,,3,,,,,
,-43,2,-1775,-5408,-9067,-12579,,,,,,,,,,,,-13,,,,,
,607,18,-414,-1218,-2348,-2553,,,,,,,,,,,,6,,,,,
,109,-19,11,2,207,-2487,,,,,,,,,,,,-3,,,,,
,-670,-10,414,1146,2448,-759,,,,,,,,,,,,-12,,,,,
,251,-11,1759,5137,8264,16789,,,,,,,,,,,,4,,,,,
,28178,24,481,1316,1691,7298,,,,,,,,,,,,5,,,,,
,-3879,-2,35,742,1022,4349,,,,,,,,,,,,3,,,,,
,-3876,-30,-438,-2049,-3377,-9045,,,,,,,,,,,,2,,,,,
,-3841,19,-1847,-5002,-7460,-18635,,,,,,,,,,,,-4,,,,,
,-3776,1,-474,-1223,-1928,-2008,,,,,,,,,,,,9,,,,,
,-3911,-4,19,-326,-956,2116,,,,,,,,,,,,-2,,,,,
,-3825,-12,500,1620,2436,6284,,,,,,,,,,,,-6,,,,,
,-3864,-16,1798,5011,8229,12016,,,,,,,,,,,,-3,,,,,
,-373,6,401,1459,2784,726,,,,,,,,,,,,6,,,,,
,-1183,-19,-37,-1,-11,1899,,,,,,,,,,,,10,,,,,
,-21,26,-425,-1398,-2620,-543,,,,,,,,,,,,-5,,,,,
,-55,-12,-1753,-5060,-8468,-13460,,,,,,,,,,,,-2,,,,,
,195,-22,-438,-1372,-2008,-7189,,,,,,,,,,,,-2,,,,,
,125,6,-31,-60,319,-4206,,,,,,,,,,,,-3,,,,,
,-181,-5,419,1159,1964,5254,,,,,,,,,,,,5,,,,,
,-233,,1806,5233,8188,18978,,,,,,,,,,,,-6,,,,,
,168,,493,1552,2032,6086,,,,,,,,,,,,7,,,,,
,1581,-11,4,14,234,-2794,,,,,,,,,,,,-4,,,,,
,-924,29,-497,-1396,-1784,-7689,,,,,,,,,,,,,,,,,
,-717,-31,-1797,-5181,-8395,-13315,,,,,,,,,,,,3,,,,,
,-8,,-425,-1413,-2608,-1117,,,,,,,,,,,,6,,,,,
,2104,,20,62,-222,1360,,,,,,,,,,,,-4,,,,,
,1701,4,454,1231,2312,650,,,,,,,,,,,,-4,,,,,
,-2141,-20,1763,5154,8793,11452,,,,,,,,,,,,10,,,,,
,-1189,4,419,1380,2105,6488,,,,,,,,,,,,-1,,,,,
,-176,8,20,-244,-790,2341,,,,,,,,,,,,-7,,,,,
,1400,-14,-424,-362,-740,808,,,,,,,,,,,,-2,,,,,
,-1729,4,-1789,-5943,-9534,-20722,,,,,,,,,,,,2,,,,,
,62,-5,-481,-1289,-1573,-7996,,,,,,,,,,,,-5,,,,,
,104,,-18,14,-12,2353,,,,,,,,,,,,-5,,,,,
,-23,,483,1176,1665,6596,,,,,,,,,,,,2,,,,,
,-155,1,1816,5383,8325,17090,,,,,,,,,,,,1,,,,,
,237,-19,454,1412,2456,1437,,,,,,,,,,,,9,,,,,
,-184,,-14,-94,326,-3924,,,,,,,,,,,,-20,,,,,
,-85,,-501,-1296,-2169,-1349,,,,,,,,,,,,19,,,,,
,693,-23,-1759,-5192,-8717,-12022,,,,,,,,,,,,-7,,,,,
,4961,12,-397,-1278,-2397,-3029,,,,,,,,,,,,-2,,,,,
,-2016,-1,-14,-156,-11,-3696,,,,,,,,,,,,6,,,,,
,-1523,-9,422,1547,3154,1053,,,,,,,,,,,,5,,,,,
,-2007,,1750,4792,7572,16300,,,,,,,,,,,,-3,,,,,
,-82,-21,466,1555,2129,8246,,,,,,,,,,,,-6,,,,,
,-10,18,49,135,-129,1473,,,,,,,,,,,,-1,,,,,
,1641,17,-456,-1266,-1779,-6646,,,,,,,,,,,,7,,,,,
,-1363,17,-1829,-5319,-8097,-19239,,,,,,,,,,,,11,,,,,
,152,-52,-473,-1442,-2443,-2269,,,,,,,,,,,,-18,,,,,
,-288,6,32,47,-246,3390,,,,,,,,,,,,-8,,,,,
,-108,-5,485,1333,1900,4807,,,,,,,,,,,,5,,,,,
,201,1,1794,5225,8700,12201,,,,,,,,,,,,7,,,,,
,15,-2,410,1330,2547,707,,,,,,,,,,,,-9,,,,,
,3299,-34,-31,-59,-155,2380,,,,,,,,,,,,-1,,,,,
,-3179,21,-422,-1227,-2333,-165,,,,,,,,,,,,12,,,,,
,-358,-21,-1747,-5345,-8990,-15091,,,,,,,,,,,,4,,,,,
,64,8,-449,-652,-555,-4925,,,,,,,,,,,,-3,,,,,
,3190,-5,-40,-868,-1195,-6594,,,,,,,,,,,,-11,,,,,
,-3101,-1,429,1435,2374,6845,,,,,,,,,,,,9,,,,,
,-170,-12,1802,5272,8199,18800,,,,,,,,,,,,-1,,,,,
,-120,15,487,1526,2087,5762,,,,,,,,,,,,-2,,,,,
,139,-28,20,-10,278,-3452,,,,,,,,,,,,-4,,,,,
,-27,-3,-504,-1336,-1750,-7039,,,,,,,,,,,,-1,,,,,
,3546,19,-1827,-5278,-8610,-12860,,,,,,,,,,,,7,,,,,
,-3478,-4,-410,-1347,-2510,-1279,,,,,,,,,,,,-1,,,,,
,-163,-20,33,98,-144,1233,,,,,,,,,,,,,,,,,
,95,2,443,1229,2405,-18,,,,,,,,,,,,6,,,,,
,58,-1,1750,5104,8659,11839,,,,,,,,,,,,-8,,,,,
,-57,2,442,1396,2045,7142,,,,,,,,,,,,7,,,,,
,158,-3,26,36,-274,3242,,,,,,,,,,,,-4,,,,,
,-13,3,-415,-1148,-2169,-2312,,,,,,,,,,,,8,,,,,
,8361,14,-1804,-5238,-8099,-18963,,,,,,,,,,,,-2,,,,,
,-3375,-4,-480,-1478,-2002,-8027,,,,,,,,,,,,-6,,,,,
,-3813,-27,-21,-40,-142,2768,,,,,,,,,,,,-4,,,,,
,1492,24,486,1145,1556,6230,,,,,,,,,,,,5,,,,,
,-1915,-10,1824,5646,8888,17481,,,,,,,,,,,,8,,,,,
,-62,19,438,1076,1894,-303,,,,,,,,,,,,-5,,,,,
,-934,-16,-42,239,896,-2131,,,,,,,,,,,,8,,,,,
,34,-13,-482,-1545,-2684,-1426,,,,,,,,,,,,-9,,,,,
,1222,-16,-1757,-5159,-8677,-12222,,,,,,,,,,,,-5,,,,,
,-785,27,-401,-1489,-2756,-4311,,,,,,,,,,,,-2,,,,,
,862,-7,-22,589,1484,-1653,,,,,,,,,,,,-1,,,,,
,-1281,-21,406,653,1474,-1152,,,,,,,,,,,,4,,,,,
,-82,-2,1800,5231,8268,18251,,,,,,,,,,,,-5,,,,,
,199,,483,1541,2055,7915,,,,,,,,,,,,-6,,,,,
,-118,,19,97,-117,933,,,,,,,,,,,,1,,,,,
,59,2,-460,-1292,-1714,-7223,,,,,,,,,,,,4,,,,,
,55,-1,-1837,-5290,-8139,-18577,,,,,,,,,,,,20,,,,,
,-22,2,-456,-1447,-2447,-1561,,,,,,,,,,,,-2,,,,,
,426,-3,39,20,-313,3045,,,,,,,,,,,,-15,,,,,
,-476,,483,1342,1985,4367,,,,,,,,,,,,2,,,,,
,128,,1786,5214,8788,11614,,,,,,,,,,,,5,,,,,
,-32,-26,410,1322,2452,1378,,,,,,,,,,,,-1,,,,,
,-180,-6,-17,-19,-224,3039,,,,,,,,,,,,4,,,,,
,-38,-14,-443,-1212,-2297,-379,,,,,,,,,,,,-11,,,,,
,1518,36,-1766,-5129,-8540,-14632,,,,,,,,,,,,1,,,,,
,-1561,-16,-432,-1405,-1917,-8404,,,,,,,,,,,,-3,,,,,
,-59,-20,-30,-112,235,-3037,,,,,,,,,,,,3,,,,,
,280,-13,427,1194,1889,6544,,,,,,,,,,,,5,,,,,
,182,-1,1810,5272,8146,18477,,,,,,,,,,,,7,,,,,
,7,1,492,1534,2123,5306,,,,,,,,,,,,-16,,,,,
,-421,18,2,-25,337,-3927,,,,,,,,,,,,1,,,,,
,79,-18,-507,-1364,-1817,-6430,,,,,,,,,,,,14,,,,,
,101,-15,-1815,-5252,-8610,-12306,,,,,,,,,,,,1,,,,,
,-68,2,-423,-1328,-2526,-1466,,,,,,,,,,,,-5,,,,,
,215,-9,25,83,-100,635,,,,,,,,,,,,10,,,,,
,-98,8,476,917,1865,-1613,,,,,,,,,,,,-7,,,,,
,2630,1,1755,5985,10265,15707,,,,,,,,,,,,-1,,,,,
,-1746,-12,424,559,392,4600,,,,,,,,,,,,-1,,,,,
,-1204,3,23,330,252,3870,,,,,,,,,,,,2,,,,,
,308,9,-426,-1034,-1864,-2081,,,,,,,,,,,,-9,,,,,
,12,,-1800,-5457,-8451,-20222,,,,,,,,,,,,8,,,,,
,-12,-15,-478,-1405,-1893,-7070,,,,,,,,,,,,-4,,,,,
,-303,-16,-12,-10,-172,3196,,,,,,,,,,,,14,,,,,
,153,12,488,1253,1769,6449,,,,,,,,,,,,-4,,,,,
,42,,1837,5317,8334,16098,,,,,,,,,,,,-3,,,,,
,-63,1,417,1407,2576,389,,,,,,,,,,,,-4,,,,,
,314,-14,-35,-100,218,-2690,,,,,,,,,,,,-3,,,,,
,-135,-21,-467,-1265,-2219,-184,,,,,,,,,,,,-3,,,,,
,-196,22,-1766,-5173,-8710,-12483,,,,,,,,,,,,,,,,,
,58,,-417,-1319,-2371,-3983,,,,,,,,,,,,5,,,,,
,-89,-22,-5,-14,361,-4130,,,,,,,,,,,,8,,,,,
,3399,4,414,1137,2285,889,,,,,,,,,,,,-12,,,,,
,-1931,-3,1793,5191,8230,18652,,,,,,,,,,,,-1,,,,,
,-621,8,478,1490,1928,7461,,,,,,,,,,,,3,,,,,
,-697,-6,20,86,-93,489,,,,,,,,,,,,-7,,,,,
,187,-27,-462,-1338,-1741,-7800,,,,,,,,,,,,3,,,,,
,35,3,-1829,-5225,-8030,-17539,,,,,,,,,,,,8,,,,,
,124,-5,-467,-1464,-2587,-1359,,,,,,,,,,,,2,,,,,
,-305,-1,42,32,-327,2735,,,,,,,,,,,,-1,,,,,
,-183,2,478,1349,2061,3934,,,,,,,,,,,,-10,,,,,
,487,11,1775,5143,8729,11148,,,,,,,,,,,,9,,,,,
,1522,-14,412,1157,2047,1257,,,,,,,,,,,,,,,,,
,-1902,18,-16,692,1175,6198,,,,,,,,,,,,-9,,,,,
,234,-17,-418,-1941,-3749,-3415,,,,,,,,,,,,-11,,,,,
,-218,-2,-1769,-4883,-8004,-14125,,,,,,,,,,,,4,,,,,
,-32,-28,-457,-1425,-1902,-8805,,,,,,,,,,,,2,,,,,
,-95,19,-49,-100,156,-2251,,,,,,,,,,,,10,,,,,
,590,-24,452,1199,1857,6892,,,,,,,,,,,,9,,,,,
,-403,23,1832,5290,8175,18266,,,,,,,,,,,,-13,,,,,
,1390,-20,492,1516,2182,4758,,,,,,,,,,,,9,,,,,
,-1360,-16,-30,-43,348,-4354,,,,,,,,,,,,-12,,,,,
,1178,18,-518,-1340,-1852,-5541,,,,,,,,,,,,-1,,,,,
,1581,4,-1788,-5233,-8600,-11896,,,,,,,,,,,,,,,,,
,-2876,-5,-392,-1349,-2593,-1899,,,,,,,,,,,,,,,,,
,-199,-12,31,101,-35,195,,,,,,,,,,,,3,,,,,
,-61,-15,441,1172,2448,-876,,,,,,,,,,,,5,,,,,
,761,-4,1747,5139,8612,13429,,,,,,,,,,,,-4,,,,,
,-606,19,428,1406,1960,7928,,,,,,,,,,,,,,,,,
,-59,-19,38,65,-278,2765,,,,,,,,,,,,5,,,,,
,314,1,-418,-1160,-2037,-3214,,,,,,,,,,,,6,,,,,
,1908,-13,-1812,-5278,-8041,-19866,,,,,,,,,,,,2,,,,,
,-1556,34,-482,-1565,-2248,-6749,,,,,,,,,,,,5,,,,,
,898,-34,-8,100,3,3772,,,,,,,,,,,,-13,,,,,
,-1501,13,480,1306,1853,6499,,,,,,,,,,,,-1,,,,,
,47,-4,1825,5202,8135,15017,,,,,,,,,,,,-11,,,,,
,524,13,435,1436,2697,181,,,,,,,,,,,,1,,,,,
,-589,-44,-44,-348,-353,-2860,,,,,,,,,,,,13,,,,,
,2168,22,-465,-557,-896,2657,,,,,,,,,,,,-3,,,,,
,-1953,-16,-1752,-5792,-9863,-14759,,,,,,,,,,,,-9,,,,,
,-301,-14,-422,-1212,-2095,-4273,,,,,,,,,,,,4,,,,,
,83,,-7,58,602,-4017,,,,,,,,,,,,4,,,,,
,-115,,404,1057,2038,1380,,,,,,,,,,,,11,,,,,
,385,-5,1782,5245,8242,19152,,,,,,,,,,,,3,,,,,
,-298,16,489,1517,1966,7190,,,,,,,,,,,,-4,,,,,
,12,-30,31,75,-5,-80,,,,,,,,,,,,-2,,,,,
,501,,-485,-1277,-1620,-7896,,,,,,,,,,,,-3,,,,,
,-814,19,-1837,-5332,-8324,-17090,,,,,,,,,,,,-4,,,,,
,299,-19,-435,-1417,-2499,-945,,,,,,,,,,,,4,,,,,
,108,,51,95,-266,2651,,,,,,,,,,,,8,,,,,
,27,-3,462,1265,2056,3318,,,,,,,,,,,,-10,,,,,
,-311,3,1770,5172,8833,10912,,,,,,,,,,,,-5,,,,,
,198,-13,414,1351,2323,2919,,,,,,,,,,,,-7,,,,,
,185,1,-4,-22,-254,3646,,,,,,,,,,,,-3,,,,,
,1742,,-434,-1160,-2280,-806,,,,,,,,,,,,,,,,,
,-1951,16,-1758,-5162,-8422,-15662,,,,,,,,,,,,15,,,,,
,79,-16,-441,-1437,-1863,-9133,,,,,,,,,,,,2,,,,,
,-9,-1,-67,-85,101,-1440,,,,,,,,,,,,-5,,,,,
,127,-18,452,1194,1823,7191,,,,,,,,,,,,-12,,,,,
,-279,-1,1844,5328,8202,18082,,,,,,,,,,,,9,,,,,
,-60,-33,467,1497,2202,4115,,,,,,,,,,,,4,,,,,
,174,5,-25,-46,402,-4569,,,,,,,,,,,,2,,,,,
,-108,33,-492,-1369,-1953,-4794,,,,,,,,,,,,5,,,,,
,13,-5,-1787,-5506,-9207,-12924,,,,,,,,,,,,-16,,,,,
,-74,-52,-428,-480,-957,1225,,,,,,,,,,,,,,,,,
,4,-4,19,-741,-1510,-3256,,,,,,,,,,,,15,,,,,
,-38,3,437,1372,2920,-411,,,,,,,,,,,,-4,,,,,
,27,19,1750,5188,8608,14375,,,,,,,,,,,,-3,,,,,
,121,-18,451,1412,1912,8204,,,,,,,,,,,,8,,,,,
,-128,-12,48,97,-265,2484,,,,,,,,,,,,-4,,,,,
,77,11,-435,-1167,-1974,-3840,,,,,,,,,,,,7,,,,,
,-146,,-1822,-5307,-8028,-20107,,,,,,,,,,,,-3,,,,,
,-48,2,-482,-1472,-2164,-5570,,,,,,,,,,,,-7,,,,,
,109,-4,3,-29,-316,3603,,,,,,,,,,,,-18,,,,,
,298,-29,498,1302,1857,6042,,,,,,,,,,,,8,,,,,
,-335,,1820,5323,8497,14956,,,,,,,,,,,,4,,,,,
,221,21,425,1358,2570,-301,,,,,,,,,,,,8,,,,,
,119,-22,-40,-49,122,-835,,,,,,,,,,,,-5,,,,,
,-385,-12,-455,-1276,-2294,325,,,,,,,,,,,,12,,,,,
,144,13,-1758,-5154,-8707,-13061,,,,,,,,,,,,1,,,,,
,367,-10,-423,-1322,-2231,-5192,,,,,,,,,,,,-13,,,,,
,-358,12,-14,-63,403,-4696,,,,,,,,,,,,2,,,,,
,42,-15,401,1138,2152,2770,,,,,,,,,,,,3,,,,,
,32,2,1789,5193,8168,19125,,,,,,,,,,,,-7,,,,,
,-345,-18,489,1519,1967,6882,,,,,,,,,,,,,,,,,
,192,-1,26,49,-3,-784,,,,,,,,,,,,-3,,,,,
,85,9,-487,-1290,-1599,-8111,,,,,,,,,,,,2,,,,,
,697,-4,-1824,-5306,-8344,-16037,,,,,,,,,,,,8,,,,,
,-374,,-439,-1448,-2586,-880,,,,,,,,,,,,5,,,,,
,1353,,51,-71,-571,1417,,,,,,,,,,,,-8,,,,,
,-1892,-9,474,1959,3419,5442,,,,,,,,,,,,2,,,,,
,3057,-8,1772,4439,7466,8026,,,,,,,,,,,,6,,,,,
,-1564,1,380,1587,2717,4891,,,,,,,,,,,,-2,,,,,
,-1461,,11,-3,-267,3770,,,,,,,,,,,,,,,,,
,69,-20,-403,-1181,-2272,-1115,,,,,,,,,,,,-6,,,,,
,-142,19,-1770,-5168,-8337,-16312,,,,,,,,,,,,-5,,,,,
,86,-19,-474,-1457,-1912,-9293,,,,,,,,,,,,-2,,,,,
,903,-11,-36,-51,73,-407,,,,,,,,,,,,8,,,,,
,-755,11,439,1218,1832,7308,,,,,,,,,,,,,,,,,
,-250,-11,1836,5300,8177,17650,,,,,,,,,,,,-4,,,,,
,317,,476,1489,2319,3568,,,,,,,,,,,,1,,,,,
,-314,11,-18,-72,343,-4749,,,,,,,,,,,,6,,,,,
,-27,-11,-502,-1308,-1969,-3760,,,,,,,,,,,,-1,,,,,
,5533,4,-1800,-5253,-8725,-11696,,,,,,,,,,,,,,,,,
,-1563,1,-402,-1311,-2522,-2303,,,,,,,,,,,,-4,,,,,
,-968,2,16,85,169,-913,,,,,,,,,,,,6,,,,,
,-2099,-21,419,1131,2408,-1319,,,,,,,,,,,,2,,,,,
,-265,-18,1761,5166,8470,15211,,,,,,,,,,,,10,,,,,
,-529,13,463,1410,1940,8250,,,,,,,,,,,,-11,,,,,
,25,-12,35,89,-245,2202,,,,,,,,,,,,-1,,,,,
,1778,1,-447,-1191,-1936,-4490,,,,,,,,,,,,-7,,,,,
,-1779,8,-1802,-5331,-8105,-20238,,,,,,,,,,,,,,,,,
,-140,-29,-475,-1362,-2054,-4451,,,,,,,,,,,,-2,,,,,
,512,4,-8,-64,-380,3623,,,,,,,,,,,,9,,,,,
,-213,-2,492,1027,1287,4545,,,,,,,,,,,,-9,,,,,
,1488,16,1800,6037,9993,16973,,,,,,,,,,,,-2,,,,,
,-1636,-17,438,662,1297,-2450,,,,,,,,,,,,2,,,,,
,-178,-12,-26,157,434,550,,,,,,,,,,,,4,,,,,
,229,12,-465,-1237,-2270,459,,,,,,,,,,,,-2,,,,,
,85,-9,-1768,-5186,-8792,-13474,,,,,,,,,,,,2,,,,,
,-297,-2,-414,-1323,-2095,-5623,,,,,,,,,,,,1,,,,,
,168,8,-29,-72,385,-4655,,,,,,,,,,,,5,,,,,
,-177,-30,435,1164,2092,3512,,,,,,,,,,,,5,,,,,
,308,2,1784,5227,8185,19166,,,,,,,,,,,,-6,,,,,
,-140,,478,1507,1967,6639,,,,,,,,,,,,-4,,,,,
,-253,-11,24,32,100,-1293,,,,,,,,,,,,6,,,,,
,871,10,-490,-1308,-1630,-8108,,,,,,,,,,,,-11,,,,,
,-693,-10,-1816,-5286,-8428,-15256,,,,,,,,,,,,-9,,,,,
,-139,11,-440,-1393,-2540,-858,,,,,,,,,,,,13,,,,,
,42,-10,44,84,-230,2103,,,,,,,,,,,,6,,,,,
,228,-1,457,1266,2185,2092,,,,,,,,,,,,-9,,,,,
,2057,-20,1759,5164,8834,10851,,,,,,,,,,,,-5,,,,,
,-2020,9,412,1341,2205,4707,,,,,,,,,,,,9,,,,,
,-73,12,19,3,-292,3721,,,,,,,,,,,,6,,,,,
,-244,-1,-417,-1156,-2261,-1383,,,,,,,,,,,,-9,,,,,
,2909,-31,-1760,-5193,-8288,-16944,,,,,,,,,,,,7,,,,,
,-2128,39,-496,-1509,-1973,-9292,,,,,,,,,,,,-4,,,,,
,-787,-38,-33,20,129,543,,,,,,,,,,,,-10,,,,,
,234,-1,476,1269,1916,7563,,,,,,,,,,,,1,,,,,
,108,1,1838,5172,7902,16836,,,,,,,,,,,,11,,,,,
,-261,-2,460,1274,2002,2030,,,,,,,,,,,,,,,,,
,-28,11,-48,750,1916,-1492,,,,,,,,,,,,7,,,,,
,-13,-10,-482,-2166,-3679,-6069,,,,,,,,,,,,,,,,,
,69,2,-1785,-4839,-7939,-10300,,,,,,,,,,,,-5,,,,,
,146,-1,-398,-1438,-2774,-2973,,,,,,,,,,,,-6,,,,,
,-267,-31,17,75,222,-1545,,,,,,,,,,,,-1,,,,,
,120,-3,410,1151,2462,-1127,,,,,,,,,,,,-2,,,,,
,-103,13,1749,5177,8456,16177,,,,,,,,,,,,-18,,,,,
,2131,,480,1412,1891,8068,,,,,,,,,,,,19,,,,,
,-1677,3,32,107,-212,2020,,,,,,,,,,,,14,,,,,
,-189,-13,-442,-1215,-1868,-5149,,,,,,,,,,,,-10,,,,,
,-66,,-1820,-5308,-8025,-19997,,,,,,,,,,,,,,,,,
,426,-1,-476,-1461,-2314,-3844,,,,,,,,,,,,2,,,,,
,-624,-19,-9,-14,-315,3571,,,,,,,,,,,,-2,,,,,
,15,18,495,1351,1891,5561,,,,,,,,,,,,-7,,,,,
,288,-30,1826,5259,8599,13598,,,,,,,,,,,,8,,,,,
,-101,2,404,1337,2539,-138,,,,,,,,,,,,4,,,,,
,128,10,-20,-49,6,878,,,,,,,,,,,,1,,,,,
,-84,-11,-455,-1242,-2328,225,,,,,,,,,,,,-2,,,,,
,-276,,-1734,-5119,-8627,-13469,,,,,,,,,,,,-5,,,,,
,224,,-429,-1389,-2123,-6508,,,,,,,,,,,,-4,,,,,
,-82,-10,-41,-85,356,-4617,,,,,,,,,,,,7,,,,,
,40,-10,412,1177,2056,4433,,,,,,,,,,,,2,,,,,
,348,20,1806,5245,8189,19154,,,,,,,,,,,,,,,,,
,-458,-21,473,1538,2000,6381,,,,,,,,,,,,-3,,,,,
,425,-12,28,-29,67,-2161,,,,,,,,,,,,-5,,,,,
,1919,13,-491,-1466,-1961,-8744,,,,,,,,,,,,6,,,,,
,-1709,-8,-1822,-4649,-7219,-11711,,,,,,,,,,,,-3,,,,,
,-577,-3,-426,-2123,-3951,-3745,,,,,,,,,,,,-6,,,,,
,33,10,25,440,435,3181,,,,,,,,,,,,9,,,,,
,1339,8,464,1138,2032,961,,,,,,,,,,,,-2,,,,,
,-1528,2,1769,5187,8909,11107,,,,,,,,,,,,-5,,,,,
,-83,-32,414,1375,2134,5612,,,,,,,,,,,,8,,,,,
,355,6,15,20,-259,3651,,,,,,,,,,,,-6,,,,,
,363,-5,-423,-1150,-2256,-1619,,,,,,,,,,,,-3,,,,,
,-717,9,-1779,-5204,-8220,-17571,,,,,,,,,,,,5,,,,,
,105,2,-459,-1483,-1922,-9020,,,,,,,,,,,,3,,,,,
,-74,-1,-32,-58,-45,1316,,,,,,,,,,,,4,,,,,
,-47,-10,461,1207,1747,7010,,,,,,,,,,,,-19,,,,,
,276,1,1821,5361,8275,17244,,,,,,,,,,,,2,,,,,
,99,-1,450,1416,2381,2120,,,,,,,,,,,,15,,,,,
,677,-1,-23,-52,392,-4263,,,,,,,,,,,,2,,,,,
,-1004,-28,-490,-1305,-2127,-2072,,,,,,,,,,,,11,,,,,
,50,11,-1788,-5224,-8711,-11877,,,,,,,,,,,,-9,,,,,
,-15,,-398,-1295,-2440,-2871,,,,,,,,,,,,-12,,,,,
,-41,,26,18,206,-2292,,,,,,,,,,,,3,,,,,
,157,6,411,1135,2426,-808,,,,,,,,,,,,-5,,,,,
,-184,-6,1761,5185,8346,16861,,,,,,,,,,,,3,,,,,
,164,-43,452,1415,1865,7948,,,,,,,,,,,,-2,,,,,
,114,-4,47,132,-124,1766,,,,,,,,,,,,2,,,,,
,568,13,-441,-1231,-1806,-5904,,,,,,,,,,,,8,,,,,
,-936,-12,-1833,-5611,-8670,-20970,,,,,,,,,,,,3,,,,,
,124,,-475,-587,-731,247,,,,,,,,,,,,-10,,,,,
,35,5,24,-792,-1789,682,,,,,,,,,,,,12,,,,,
,120,-4,486,1531,2285,5845,,,,,,,,,,,,,,,,,
,-219,-11,1804,5268,8703,13048,,,,,,,,,,,,-5,,,,,
,-23,1,408,1362,2565,253,,,,,,,,,,,,-3,,,,,
,26,-23,-35,-61,-108,1689,,,,,,,,,,,,5,,,,,
,652,23,-431,-1245,-2323,80,,,,,,,,,,,,-5,,,,,
,455,-1,-1747,-5129,-8615,-13872,,,,,,,,,,,,-1,,,,,
,-868,-20,-444,-1371,-2022,-7126,,,,,,,,,,,,-2,,,,,
,8908,5,-44,-101,313,-4262,,,,,,,,,,,,10,,,,,
,-3380,-6,436,1215,2010,5347,,,,,,,,,,,,-8,,,,,
,-3879,,1797,5221,8139,18872,,,,,,,,,,,,-9,,,,,
,249,-7,489,1411,1840,5612,,,,,,,,,,,,4,,,,,
,10945,8,11,274,691,-1877,,,,,,,,,,,,8,,,,,
,-3839,-11,-494,-1517,-2019,-7993,,,,,,,,,,,,5,,,,,
,-3932,-9,-1809,-5366,-8727,-14228,,,,,,,,,,,,-5,,,,,
,-3809,10,-409,-1077,-1979,171,,,,,,,,,,,,-3,,,,,
,-1259,8,34,-82,-519,817,,,,,,,,,,,,-2,,,,,
,-204,-29,447,1295,2431,1037,,,,,,,,,,,,-5,,,,,
,66,-8,1762,5005,8531,10866,,,,,,,,,,,,-3,,,,,
,769,15,419,1434,2214,6678,,,,,,,,,,,,10,,,,,
,681,-9,4,47,-265,3470,,,,,,,,,,,,-5,,,,,
,-1653,-2,-429,-1144,-2187,-1925,,,,,,,,,,,,-4,,,,,
